date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,station_id,DayMonth
2010-09-20,26.0,32.9,29.1,77.0,0.0,6.8,4.0,60.0,2.0,SE,96741,20-09
2010-09-21,27.0,32.0,27.9,82.0,55.2,3.5,4.0,40.0,2.0,NE,96741,21-09
2010-09-22,27.0,31.4,26.6,89.0,1.8,2.7,5.0,120.0,1.0,SE,96741,22-09
2010-09-23,25.0,32.4,27.3,81.0,5.3,6.6,5.0,40.0,2.0,NE,96741,23-09
2010-09-24,25.0,31.2,27.5,82.0,0.0,3.0,4.0,40.0,2.0,NE,96741,24-09
2010-09-25,25.0,31.8,28.1,78.0,3.9,2.2,6.0,90.0,4.0,SE,96741,25-09
2010-09-26,26.0,32.8,27.4,81.0,0.0,5.0,4.0,160.0,2.0,SE,96741,26-09
2010-09-27,24.0,32.0,27.7,79.0,17.0,4.0,5.0,280.0,2.0,W ,96741,27-09
2010-09-28,24.0,33.0,27.9,79.0,0.0,8.0,4.0,50.0,2.0,NE,96741,28-09
2010-09-29,25.0,32.8,28.9,73.0,0.0,8.0,4.0,20.0,2.0,N ,96741,29-09
2010-09-30,25.0,32.6,29.0,76.0,0.0,7.9,4.0,20.0,2.0,NE,96741,30-09
2010-10-01,27.0,33.6,29.5,70.0,0.0,8.0,4.0,10.0,2.0,N ,96741,01-10
2010-10-02,26.0,33.2,28.8,75.0,,5.1,3.0,20.0,2.0,S ,96741,02-10
2010-10-03,24.0,30.5,26.4,86.0,52.0,0.0,5.0,30.0,2.0,SE,96741,03-10
2010-10-04,25.0,32.8,27.2,83.0,1.0,2.2,7.0,50.0,2.0,E ,96741,04-10
2010-10-05,25.0,29.4,27.4,87.0,1.5,0.0,4.0,60.0,1.0,NE,96741,05-10
2010-10-06,22.0,31.6,27.2,88.0,37.2,3.6,5.0,320.0,2.0,W ,96741,06-10
2010-10-07,26.0,32.2,28.1,80.0,0.0,4.1,4.0,320.0,2.0,NW,96741,07-10
2010-10-08,25.0,32.4,27.7,80.0,8.0,4.1,4.0,40.0,2.0,NE,96741,08-10
2010-10-09,24.0,30.1,27.0,81.0,4.0,4.8,5.0,60.0,2.0,NE,96741,09-10
2010-10-10,25.0,32.4,28.4,70.0,0.0,8.0,4.0,350.0,2.0,N ,96741,10-10
2010-10-11,26.0,32.2,28.5,62.0,0.0,8.0,4.0,30.0,2.0,NE,96741,11-10
2010-10-12,25.0,32.6,29.2,66.0,0.0,8.0,4.0,20.0,3.0,NE,96741,12-10
2010-10-13,25.0,31.0,28.0,80.0,6.6,2.0,4.0,160.0,2.0,NE,96741,13-10
2010-10-14,25.0,31.8,27.6,82.0,9.3,6.6,4.0,280.0,2.0,N ,96741,14-10
2010-10-15,26.0,33.9,28.8,73.0,0.0,7.1,5.0,250.0,2.0,W ,96741,15-10
2010-10-16,26.0,32.2,28.9,70.0,0.0,4.5,6.0,270.0,3.0,W ,96741,16-10
2010-10-17,26.0,33.4,28.4,76.0,,3.9,5.0,180.0,2.0,N ,96741,17-10
2010-10-18,26.0,33.2,28.7,74.0,0.0,4.4,5.0,310.0,3.0,W ,96741,18-10
2010-10-19,27.0,33.2,28.8,72.0,0.0,6.6,4.0,330.0,2.0,W ,96741,19-10
2010-10-20,25.0,33.4,28.8,75.0,0.0,1.5,4.0,270.0,3.0,W ,96741,20-10
2010-10-21,24.0,33.4,27.2,78.0,27.8,6.2,4.0,130.0,2.0,N ,96741,21-10
2010-10-22,25.0,32.2,27.1,81.0,10.8,8.0,5.0,40.0,2.0,S ,96741,22-10
2010-10-23,26.0,31.4,28.0,80.0,3.5,5.5,4.0,160.0,1.0,N ,96741,23-10
2010-10-24,25.0,31.2,27.7,80.0,0.0,1.4,5.0,280.0,2.0,SW,96741,24-10
2010-10-25,24.0,32.0,27.4,81.0,50.6,4.9,5.0,220.0,2.0,SW,96741,25-10
2010-10-26,25.0,33.2,27.1,82.0,6.1,3.0,4.0,100.0,2.0,W ,96741,26-10
2010-10-27,25.0,31.9,28.2,75.0,0.0,3.6,3.0,340.0,2.0,W ,96741,27-10
2010-10-28,25.0,31.0,27.9,78.0,0.0,0.5,4.0,310.0,2.0,SW,96741,28-10
2010-10-29,26.0,31.5,28.4,76.0,1.4,1.1,4.0,30.0,1.0,N ,96741,29-10
2010-10-30,26.0,31.4,27.9,80.0,0.0,3.0,4.0,270.0,2.0,SW,96741,30-10
2010-10-31,27.0,33.4,28.9,68.0,0.0,2.9,5.0,300.0,3.0,W ,96741,31-10
2010-11-01,27.0,33.4,30.4,62.0,0.0,2.7,5.0,320.0,3.0,W ,96741,01-11
2010-11-02,27.0,34.1,30.2,64.0,0.0,6.6,6.0,320.0,3.0,SE,96741,02-11
2010-11-03,26.0,33.0,28.9,76.0,,6.2,4.0,30.0,2.0,NE,96741,03-11
2010-11-04,27.0,31.5,28.1,78.0,3.9,0.0,6.0,320.0,3.0,W ,96741,04-11
2010-11-05,26.0,32.6,29.0,71.0,0.0,0.3,5.0,280.0,2.0,W ,96741,05-11
2010-11-06,26.0,33.8,28.4,72.0,41.0,3.8,5.0,320.0,3.0,W ,96741,06-11
2010-11-07,26.0,31.2,27.9,76.0,0.0,0.4,7.0,280.0,4.0,W ,96741,07-11
2010-11-08,26.0,31.8,28.6,70.0,0.0,0.9,7.0,280.0,4.0,W ,96741,08-11
2010-11-09,25.0,33.2,28.4,76.0,11.7,2.7,4.0,350.0,2.0,W ,96741,09-11
2010-11-10,27.0,32.0,28.5,78.0,0.0,2.4,4.0,50.0,3.0,SE,96741,10-11
2010-11-11,25.0,31.2,28.9,77.0,1.0,2.3,5.0,90.0,3.0,E ,96741,11-11
2010-11-12,25.0,32.2,28.0,78.0,15.3,4.8,5.0,320.0,3.0,NE,96741,12-11
2010-11-13,25.0,30.6,27.1,82.0,2.5,1.1,3.0,230.0,2.0,S ,96741,13-11
2010-11-14,26.0,31.5,27.9,84.0,0.0,1.8,4.0,340.0,2.0,SE,96741,14-11
2010-11-15,27.0,31.8,28.6,78.0,0.0,4.7,4.0,50.0,2.0,NE,96741,15-11
2010-11-16,26.0,30.8,27.5,82.0,9.0,0.5,5.0,270.0,2.0,SW,96741,16-11
2010-11-17,26.0,31.2,28.2,81.0,0.0,2.4,4.0,90.0,2.0,W ,96741,17-11
2010-11-18,27.0,33.0,29.3,74.0,0.0,7.5,4.0,340.0,2.0,N ,96741,18-11
2010-11-19,27.0,32.8,29.5,72.0,0.0,4.4,4.0,340.0,2.0,W ,96741,19-11
2010-11-20,27.0,32.7,29.3,73.0,0.0,4.6,4.0,40.0,2.0,S ,96741,20-11
2010-11-21,26.0,33.0,28.8,72.0,0.0,5.0,4.0,350.0,2.0,S ,96741,21-11
2010-11-22,27.0,32.8,29.3,71.0,,6.4,4.0,20.0,3.0,N ,96741,22-11
2010-11-23,26.0,31.0,27.9,82.0,12.4,0.2,3.0,350.0,2.0,S ,96741,23-11
2010-11-24,24.0,32.6,29.2,74.0,8.0,4.4,4.0,340.0,2.0,N ,96741,24-11
2010-11-25,26.0,31.4,27.8,80.0,2.0,0.0,5.0,310.0,2.0,W ,96741,25-11
2010-11-26,25.0,31.4,27.9,80.0,1.1,2.3,3.0,350.0,2.0,W ,96741,26-11
2010-11-27,26.0,32.6,28.0,78.0,,5.5,5.0,280.0,2.0,SW,96741,27-11
2010-11-28,25.0,32.2,28.1,78.0,0.0,6.0,4.0,20.0,2.0,W ,96741,28-11
2010-11-29,26.0,33.0,29.0,75.0,29.8,8.0,4.0,20.0,3.0,W ,96741,29-11
2010-11-30,26.0,32.0,28.5,75.0,0.0,2.4,7.0,280.0,4.0,W ,96741,30-11
2010-12-01,26.0,29.8,27.9,80.0,0.0,4.3,7.0,320.0,4.0,W ,96741,01-12
2010-12-02,24.0,30.0,28.0,77.0,69.3,0.0,4.0,310.0,2.0,W ,96741,02-12
2010-12-03,24.0,30.8,26.8,85.0,3.2,6.0,5.0,330.0,3.0,W ,96741,03-12
2010-12-04,26.0,31.6,28.2,77.0,0.2,2.4,6.0,320.0,3.0,W ,96741,04-12
2010-12-05,26.0,31.4,27.5,83.0,8.9,0.7,8.0,310.0,4.0,W ,96741,05-12
2010-12-06,25.0,31.1,27.9,79.0,6.7,1.8,6.0,280.0,4.0,W ,96741,06-12
2010-12-07,25.0,31.5,27.4,79.0,0.0,0.9,7.0,300.0,5.0,W ,96741,07-12
2010-12-08,26.0,32.8,28.1,72.0,3.1,2.7,7.0,310.0,4.0,W ,96741,08-12
2010-12-09,25.0,33.2,28.5,68.0,1.6,0.0,6.0,280.0,4.0,W ,96741,09-12
2010-12-10,25.0,31.2,27.8,74.0,0.7,0.1,8.0,300.0,5.0,W ,96741,10-12
2010-12-11,25.0,28.0,26.3,84.0,2.7,0.0,5.0,270.0,3.0,W ,96741,11-12
2010-12-12,24.0,31.8,27.7,76.0,1.4,2.2,4.0,280.0,3.0,W ,96741,12-12
2010-12-13,27.0,31.8,28.8,76.0,0.0,2.9,4.0,310.0,2.0,NW,96741,13-12
2010-12-14,24.0,29.2,27.7,84.0,22.5,0.0,4.0,320.0,2.0,NW,96741,14-12
2010-12-15,25.0,31.4,27.5,83.0,5.0,6.2,4.0,340.0,3.0,W ,96741,15-12
2010-12-16,25.0,31.5,27.7,74.0,0.0,5.7,9.0,280.0,5.0,W ,96741,16-12
2010-12-17,25.0,31.2,27.3,80.0,10.0,1.7,7.0,320.0,3.0,W ,96741,17-12
2010-12-18,26.0,32.0,27.6,75.0,2.5,7.1,7.0,320.0,4.0,W ,96741,18-12
2010-12-19,26.0,31.4,28.1,75.0,1.0,4.2,6.0,300.0,4.0,W ,96741,19-12
2010-12-20,26.0,30.0,27.8,77.0,0.0,0.7,5.0,310.0,4.0,W ,96741,20-12
2010-12-21,25.0,31.0,28.0,73.0,2.7,1.7,6.0,260.0,4.0,W ,96741,21-12
2010-12-22,26.0,31.6,27.8,75.0,0.0,0.0,4.0,270.0,3.0,W ,96741,22-12
2010-12-23,25.0,30.4,27.2,80.0,1.2,0.2,5.0,310.0,3.0,W ,96741,23-12
2010-12-24,26.0,31.8,28.2,77.0,0.0,8.0,5.0,330.0,2.0,NW,96741,24-12
2010-12-25,27.0,32.4,28.6,75.0,0.0,4.0,6.0,300.0,3.0,W ,96741,25-12
2010-12-26,25.0,30.6,27.4,78.0,1.2,2.4,8.0,270.0,4.0,W ,96741,26-12
2010-12-27,25.0,30.6,27.9,76.0,3.4,1.4,5.0,270.0,3.0,W ,96741,27-12
2010-12-28,23.0,31.8,26.1,85.0,7.7,5.3,11.0,310.0,3.0,W ,96741,28-12
2010-12-29,26.0,31.8,27.8,74.0,0.0,1.1,7.0,320.0,3.0,W ,96741,29-12
2010-12-30,27.0,32.4,28.9,73.0,0.0,5.8,7.0,310.0,4.0,W ,96741,30-12
2010-12-31,27.0,31.3,28.6,73.0,0.0,2.6,7.0,320.0,4.0,W ,96741,31-12
2011-01-01,26.0,30.4,28.3,77.0,1.0,0.0,6.0,320.0,4.0,W ,96741,01-01
2011-01-02,26.0,30.2,27.4,82.0,3.3,1.0,5.0,310.0,3.0,W ,96741,02-01
2011-01-03,25.0,30.5,26.7,83.0,8.0,0.9,6.0,290.0,4.0,W ,96741,03-01
2011-01-04,26.0,32.0,28.1,75.0,0.0,4.5,4.0,270.0,2.0,W ,96741,04-01
2011-01-05,24.0,30.0,28.0,80.0,13.4,1.4,4.0,330.0,2.0,N ,96741,05-01
2011-01-06,24.0,32.0,27.7,80.0,18.0,6.3,3.0,300.0,2.0,NW,96741,06-01
2011-01-07,25.0,30.1,26.8,80.0,0.0,0.1,4.0,270.0,2.0,W ,96741,07-01
2011-01-08,24.0,28.0,26.6,82.0,31.1,0.0,5.0,310.0,2.0,NW,96741,08-01
2011-01-09,23.0,30.2,26.7,87.0,15.3,0.4,6.0,270.0,4.0,W ,96741,09-01
2011-01-10,24.0,31.0,27.1,78.0,10.8,2.4,7.0,280.0,4.0,W ,96741,10-01
2011-01-11,27.0,30.4,28.2,77.0,4.9,3.1,7.0,320.0,5.0,NW,96741,11-01
2011-01-12,25.0,29.5,27.9,76.0,13.5,1.7,7.0,320.0,3.0,NW,96741,12-01
2011-01-13,26.0,31.2,28.1,76.0,0.0,2.3,6.0,320.0,4.0,W ,96741,13-01
2011-01-14,26.0,30.0,27.9,78.0,0.0,0.0,4.0,310.0,3.0,W ,96741,14-01
2011-01-15,25.0,29.6,26.9,80.0,10.0,1.1,7.0,290.0,5.0,W ,96741,15-01
2011-01-16,24.0,27.6,25.8,82.0,6.2,0.0,8.0,330.0,3.0,W ,96741,16-01
2011-01-17,24.0,30.2,27.7,80.0,20.3,0.0,5.0,330.0,3.0,N ,96741,17-01
2011-01-18,23.0,29.2,27.3,81.0,30.9,0.0,5.0,340.0,2.0,N ,96741,18-01
2011-01-19,24.0,29.4,26.0,84.0,4.6,0.0,4.0,330.0,2.0,NW,96741,19-01
2011-01-20,24.0,29.3,26.8,77.0,12.1,0.0,4.0,320.0,2.0,NW,96741,20-01
2011-01-21,24.0,26.6,25.3,92.0,31.1,0.0,3.0,50.0,1.0,N ,96741,21-01
2011-01-22,25.0,29.0,27.0,84.0,6.4,0.0,4.0,310.0,2.0,N ,96741,22-01
2011-01-23,25.0,29.5,26.8,86.0,,0.5,3.0,350.0,2.0,W ,96741,23-01
2011-01-24,26.0,29.8,27.2,83.0,4.0,0.0,5.0,310.0,3.0,NW,96741,24-01
2011-01-25,25.0,30.4,27.4,79.0,0.0,0.7,4.0,310.0,3.0,NW,96741,25-01
2011-01-26,26.0,30.8,27.7,77.0,3.5,5.0,4.0,330.0,2.0,W ,96741,26-01
2011-01-27,25.0,31.4,28.3,77.0,1.3,8.0,5.0,340.0,3.0,N ,96741,27-01
2011-01-28,25.0,31.0,27.6,80.0,6.3,7.0,6.0,330.0,3.0,NW,96741,28-01
2011-01-29,24.0,29.8,27.0,82.0,2.4,2.6,7.0,290.0,3.0,NW,96741,29-01
2011-01-30,25.0,29.9,27.1,79.0,0.0,4.1,7.0,280.0,4.0,W ,96741,30-01
2011-01-31,26.0,33.0,28.8,73.0,0.0,2.7,8.0,290.0,4.0,W ,96741,31-01
2011-02-01,26.0,29.0,27.8,78.0,1.0,0.6,6.0,320.0,3.0,NW,96741,01-02
2011-02-02,26.0,30.0,27.6,80.0,3.0,2.2,7.0,320.0,3.0,NW,96741,02-02
2011-02-03,25.0,29.6,27.1,83.0,15.7,0.4,7.0,320.0,4.0,NW,96741,03-02
2011-02-04,24.0,28.2,26.2,86.0,18.6,1.0,5.0,330.0,3.0,S ,96741,04-02
2011-02-05,25.0,29.8,26.5,83.0,21.3,2.0,6.0,320.0,3.0,W ,96741,05-02
2011-02-06,24.0,29.2,26.8,85.0,8.4,1.3,6.0,280.0,3.0,W ,96741,06-02
2011-02-07,25.0,30.5,26.7,85.0,0.0,4.6,4.0,330.0,3.0,W ,96741,07-02
2011-02-08,26.0,30.4,27.5,80.0,0.6,1.6,4.0,320.0,3.0,W ,96741,08-02
2011-02-09,26.0,32.4,28.8,75.0,0.0,8.0,6.0,310.0,3.0,W ,96741,09-02
2011-02-10,26.0,31.7,28.0,68.0,0.0,8.0,4.0,340.0,2.0,NW,96741,10-02
2011-02-11,26.0,32.0,28.9,76.0,0.0,7.7,4.0,20.0,2.0,N ,96741,11-02
2011-02-12,26.0,31.7,28.2,76.0,0.0,7.0,4.0,340.0,2.0,N ,96741,12-02
2011-02-13,26.0,32.4,28.4,77.0,1.6,3.8,4.0,10.0,3.0,NE,96741,13-02
2011-02-14,24.0,27.8,26.7,87.0,58.1,0.0,4.0,280.0,2.0,S ,96741,14-02
2011-02-15,24.0,29.7,26.4,86.0,0.0,0.2,3.0,310.0,2.0,NW,96741,15-02
2011-02-16,26.0,31.4,28.3,80.0,2.9,7.9,6.0,310.0,3.0,N ,96741,16-02
2011-02-17,26.0,30.6,27.6,80.0,0.0,6.0,4.0,340.0,3.0,N ,96741,17-02
2011-02-18,25.0,31.0,28.5,76.0,3.0,7.5,4.0,330.0,3.0,NW,96741,18-02
2011-02-19,25.0,30.6,27.2,82.0,0.8,4.9,5.0,280.0,3.0,W ,96741,19-02
2011-02-20,27.0,31.6,28.9,76.0,0.6,8.0,5.0,340.0,3.0,NW,96741,20-02
2011-02-21,27.0,31.8,28.8,78.0,0.0,7.4,4.0,320.0,3.0,N ,96741,21-02
2011-02-22,26.0,31.6,29.0,75.0,0.0,4.0,4.0,340.0,3.0,N ,96741,22-02
2011-02-23,26.0,31.8,28.4,74.0,0.0,4.8,4.0,350.0,3.0,W ,96741,23-02
2011-02-24,26.0,31.8,28.7,71.0,1.2,5.3,6.0,310.0,3.0,W ,96741,24-02
2011-02-25,26.0,30.8,27.7,81.0,2.5,2.8,5.0,340.0,3.0,W ,96741,25-02
2011-02-26,26.0,29.6,26.9,83.0,7.0,0.2,5.0,320.0,3.0,W ,96741,26-02
2011-02-27,24.0,28.7,26.3,85.0,26.7,0.9,4.0,280.0,2.0,W ,96741,27-02
2011-02-28,24.0,27.2,25.3,89.0,10.5,0.0,7.0,280.0,4.0,W ,96741,28-02
2011-03-01,25.0,30.0,26.6,78.0,0.3,0.7,6.0,280.0,4.0,W ,96741,01-03
2011-03-02,26.0,30.8,27.8,78.0,0.0,5.9,8.0,270.0,4.0,W ,96741,02-03
2011-03-03,26.0,30.2,27.7,78.0,7.6,3.3,5.0,320.0,3.0,W ,96741,03-03
2011-03-04,26.0,29.7,26.9,83.0,1.5,1.1,4.0,320.0,3.0,W ,96741,04-03
2011-03-05,25.0,28.8,26.7,82.0,7.1,0.0,3.0,270.0,3.0,W ,96741,05-03
2011-03-06,25.0,31.6,26.9,84.0,30.6,4.4,5.0,290.0,4.0,W ,96741,06-03
2011-03-07,26.0,33.0,28.3,73.0,0.0,7.1,8.0,280.0,4.0,W ,96741,07-03
2011-03-08,26.0,31.4,27.8,76.0,0.2,7.9,6.0,320.0,4.0,W ,96741,08-03
2011-03-09,26.0,31.0,27.9,78.0,0.0,1.8,5.0,270.0,3.0,W ,96741,09-03
2011-03-10,26.0,30.6,28.0,80.0,0.0,4.1,4.0,310.0,3.0,W ,96741,10-03
2011-03-11,26.0,31.2,28.5,74.0,0.0,3.2,4.0,270.0,3.0,W ,96741,11-03
2011-03-12,27.0,31.5,28.8,74.0,0.0,7.9,4.0,340.0,3.0,W ,96741,12-03
2011-03-13,25.0,31.8,28.4,79.0,12.1,3.3,4.0,340.0,2.0,W ,96741,13-03
2011-03-14,26.0,34.8,29.2,69.0,0.1,5.1,6.0,270.0,3.0,W ,96741,14-03
2011-03-15,25.0,31.2,27.4,78.0,16.4,0.4,4.0,350.0,2.0,W ,96741,15-03
2011-03-16,25.0,32.5,27.4,80.0,4.6,7.2,6.0,340.0,2.0,N ,96741,16-03
2011-03-17,26.0,31.8,27.8,80.0,0.0,8.0,4.0,30.0,2.0,NE,96741,17-03
2011-03-18,26.0,31.8,28.6,78.0,2.5,8.0,4.0,30.0,3.0,NE,96741,18-03
2011-03-19,26.0,32.4,28.9,79.0,,8.0,4.0,30.0,2.0,NE,96741,19-03
2011-03-20,26.0,32.4,28.9,78.0,3.8,3.6,5.0,330.0,3.0,W ,96741,20-03
2011-03-21,27.0,33.0,29.4,71.0,0.0,5.0,7.0,290.0,4.0,W ,96741,21-03
2011-03-22,26.0,30.2,28.1,76.0,0.0,0.0,7.0,280.0,4.0,W ,96741,22-03
2011-03-23,26.0,30.8,27.9,73.0,0.0,0.4,8.0,280.0,5.0,W ,96741,23-03
2011-03-24,26.0,32.0,27.8,76.0,17.0,5.5,6.0,280.0,4.0,W ,96741,24-03
2011-03-25,26.0,30.8,27.7,78.0,0.0,1.3,5.0,320.0,4.0,W ,96741,25-03
2011-03-26,26.0,31.8,28.1,75.0,0.0,0.1,6.0,280.0,4.0,W ,96741,26-03
2011-03-27,25.0,30.5,28.2,74.0,0.0,0.3,6.0,280.0,4.0,W ,96741,27-03
2011-03-28,26.0,31.2,27.7,72.0,0.0,1.1,7.0,290.0,5.0,W ,96741,28-03
2011-03-29,26.0,31.4,27.9,75.0,0.0,1.6,7.0,280.0,4.0,W ,96741,29-03
2011-03-30,25.0,30.4,27.4,76.0,1.0,0.0,9.0,300.0,5.0,W ,96741,30-03
2011-03-31,25.0,32.4,27.9,74.0,,2.3,9.0,290.0,5.0,W ,96741,31-03
2011-04-01,26.0,28.8,26.8,79.0,0.4,0.0,6.0,280.0,4.0,W ,96741,01-04
2011-04-02,27.0,33.8,29.1,70.0,0.0,8.0,8.0,290.0,5.0,W ,96741,02-04
2011-04-03,27.0,31.0,28.9,71.0,0.3,1.9,7.0,320.0,5.0,W ,96741,03-04
2011-04-04,27.0,33.4,29.1,70.0,7.0,7.1,5.0,310.0,4.0,W ,96741,04-04
2011-04-05,26.0,32.8,29.0,70.0,0.0,8.0,6.0,280.0,4.0,W ,96741,05-04
2011-04-06,27.0,32.6,29.2,69.0,0.0,8.0,5.0,280.0,4.0,W ,96741,06-04
2011-04-07,27.0,32.6,29.0,75.0,0.0,6.3,5.0,340.0,3.0,W ,96741,07-04
2011-04-08,26.0,30.6,28.2,76.0,0.0,3.0,5.0,340.0,3.0,W ,96741,08-04
2011-04-09,26.0,31.8,28.4,74.0,0.0,0.0,6.0,270.0,4.0,W ,96741,09-04
2011-04-10,26.0,31.3,28.5,77.0,0.0,8.0,5.0,340.0,3.0,W ,96741,10-04
2011-04-11,26.0,30.4,27.5,82.0,1.0,1.6,4.0,330.0,2.0,W ,96741,11-04
2011-04-12,26.0,31.0,28.0,78.0,0.0,1.4,4.0,360.0,2.0,SE,96741,12-04
2011-04-13,26.0,31.8,28.5,79.0,0.0,7.4,4.0,30.0,2.0,S ,96741,13-04
2011-04-14,26.0,31.4,28.3,77.0,0.0,5.3,5.0,310.0,2.0,N ,96741,14-04
2011-04-15,26.0,32.2,28.7,74.0,2.5,5.8,4.0,150.0,2.0,NE,96741,15-04
2011-04-16,26.0,32.0,28.3,75.0,0.0,6.6,3.0,40.0,2.0,SW,96741,16-04
2011-04-17,25.0,32.2,28.7,75.0,6.5,8.0,4.0,30.0,2.0,N ,96741,17-04
2011-04-18,25.0,32.6,28.5,78.0,2.8,5.9,4.0,40.0,2.0,NE,96741,18-04
2011-04-19,26.0,32.8,28.8,76.0,0.0,8.0,4.0,30.0,2.0,S ,96741,19-04
2011-04-20,26.0,31.7,28.7,76.0,0.6,5.3,4.0,270.0,2.0,NE,96741,20-04
2011-04-21,26.0,32.8,28.5,74.0,0.1,8.0,4.0,20.0,2.0,S ,96741,21-04
2011-04-22,25.0,32.4,28.8,74.0,4.5,7.5,4.0,360.0,2.0,N ,96741,22-04
2011-04-23,26.0,32.2,28.2,78.0,,8.0,4.0,40.0,2.0,N ,96741,23-04
2011-04-24,26.0,30.4,27.5,79.0,5.0,0.0,4.0,60.0,2.0,SE,96741,24-04
2011-04-25,26.0,32.0,27.4,80.0,3.7,5.2,5.0,50.0,3.0,NE,96741,25-04
2011-04-26,26.0,32.0,28.6,78.0,0.0,8.0,4.0,20.0,2.0,N ,96741,26-04
2011-04-27,26.0,31.4,28.6,76.0,0.0,2.4,4.0,30.0,2.0,S ,96741,27-04
2011-04-28,26.0,33.6,29.3,73.0,0.0,8.0,6.0,80.0,3.0,E ,96741,28-04
2011-04-29,27.0,32.4,28.8,75.0,,5.1,5.0,70.0,2.0,NE,96741,29-04
2011-04-30,26.0,31.4,28.3,78.0,0.0,3.7,4.0,290.0,2.0,W ,96741,30-04
2011-05-01,26.0,32.5,28.6,75.0,0.0,5.4,7.0,320.0,3.0,,96741,01-05
2011-05-02,26.0,31.6,28.7,74.0,0.0,2.2,4.0,300.0,2.0,,96741,02-05
2011-05-03,27.0,32.8,28.8,73.0,0.0,1.5,5.0,260.0,2.0,,96741,03-05
2011-05-04,27.0,34.4,29.9,66.0,0.0,8.0,5.0,340.0,3.0,,96741,04-05
2011-05-05,25.0,29.2,27.3,82.0,49.8,0.0,5.0,240.0,2.0,,96741,05-05
2011-05-06,25.0,32.8,29.0,77.0,20.2,7.3,4.0,260.0,2.0,,96741,06-05
2011-05-07,26.0,31.8,28.4,78.0,2.7,3.9,3.0,330.0,2.0,,96741,07-05
2011-05-08,25.0,31.9,28.6,72.0,0.0,5.3,5.0,280.0,3.0,,96741,08-05
2011-05-09,26.0,33.0,28.8,70.0,0.0,8.0,4.0,40.0,2.0,,96741,09-05
2011-05-10,27.0,32.4,29.3,77.0,0.0,7.8,4.0,50.0,2.0,,96741,10-05
2011-05-11,27.0,33.0,29.3,76.0,0.0,7.2,4.0,40.0,2.0,,96741,11-05
2011-05-12,26.0,33.4,30.0,76.0,0.0,8.0,5.0,50.0,3.0,,96741,12-05
2011-05-13,26.0,32.8,29.2,78.0,0.1,7.5,5.0,30.0,2.0,,96741,13-05
2011-05-14,26.0,32.0,28.6,77.0,0.0,3.5,5.0,60.0,2.0,,96741,14-05
2011-05-15,26.0,32.6,28.8,76.0,0.0,7.0,5.0,110.0,2.0,,96741,15-05
2011-05-16,26.0,32.9,28.5,74.0,,7.9,4.0,30.0,2.0,,96741,16-05
2011-05-17,27.0,32.2,29.0,74.0,0.0,8.0,5.0,30.0,2.0,,96741,17-05
2011-05-18,27.0,32.2,29.0,75.0,0.0,4.9,4.0,90.0,2.0,,96741,18-05
2011-05-19,27.0,33.6,29.6,72.0,0.0,7.9,4.0,40.0,3.0,,96741,19-05
2011-05-20,26.0,32.2,29.3,74.0,,6.7,5.0,30.0,2.0,,96741,20-05
2011-05-21,26.0,31.4,28.5,75.0,0.0,1.7,5.0,70.0,2.0,,96741,21-05
2011-05-22,26.0,32.2,28.7,78.0,17.0,7.5,4.0,40.0,2.0,,96741,22-05
2011-05-23,26.0,33.2,28.9,76.0,,7.8,5.0,40.0,3.0,,96741,23-05
2011-05-24,25.0,32.6,29.4,72.0,62.0,5.6,4.0,30.0,3.0,,96741,24-05
2011-05-25,25.0,31.7,27.7,83.0,4.5,4.7,4.0,30.0,2.0,,96741,25-05
2011-05-26,26.0,30.0,28.0,82.0,0.0,1.8,4.0,40.0,1.0,,96741,26-05
2011-05-27,27.0,31.4,28.4,79.0,0.0,4.8,4.0,50.0,2.0,,96741,27-05
2011-05-28,27.0,31.6,28.8,74.0,0.0,4.0,4.0,50.0,3.0,,96741,28-05
2011-05-29,27.0,33.4,29.4,71.0,0.0,7.1,5.0,40.0,3.0,,96741,29-05
2011-05-30,27.0,32.2,29.1,76.0,0.8,7.0,4.0,20.0,2.0,N ,96741,30-05
2011-05-31,27.0,32.3,29.0,74.0,0.0,7.7,4.0,40.0,2.0,,96741,31-05
2011-06-01,27.0,33.8,29.8,74.0,0.0,7.5,6.0,60.0,3.0,,96741,01-06
2011-06-02,27.0,32.4,29.0,77.0,,4.9,6.0,100.0,4.0,,96741,02-06
2011-06-03,27.0,33.4,29.4,76.0,0.0,7.2,6.0,70.0,4.0,,96741,03-06
2011-06-04,27.0,32.4,29.2,76.0,0.0,6.8,5.0,40.0,2.0,,96741,04-06
2011-06-05,25.0,31.3,27.8,83.0,58.0,0.0,5.0,340.0,2.0,,96741,05-06
2011-06-06,25.0,31.4,27.8,83.0,0.0,7.7,3.0,20.0,2.0,N ,96741,06-06
2011-06-07,26.0,31.8,29.0,77.0,9.3,4.7,3.0,20.0,2.0,N ,96741,07-06
2011-06-08,26.0,31.8,28.4,80.0,0.0,7.4,4.0,30.0,2.0,,96741,08-06
2011-06-09,27.0,32.0,28.7,75.0,0.0,6.6,3.0,360.0,3.0,,96741,09-06
2011-06-10,27.0,32.9,29.1,71.0,0.0,6.8,5.0,60.0,3.0,,96741,10-06
2011-06-11,26.0,31.9,28.8,74.0,0.0,6.4,4.0,40.0,3.0,,96741,11-06
